Name	Value.id	Value.chineseS	Value.chineseT	Value.english	Value.japanese	Value.german	Value.chineseH	ct	e	j	k
TextConfig_Curse	2100023	失去int1%的魔法恢复速度	失去int1%的魔法值恢復速度	Reduces MP Regeneration by int1%	MP回復速度-int1%	Verliert int1% der Mana-Regenerationsgeschwindigkeit		마나 회복 속도 int1% 감소	MP 재생이 int1%만큼 감소합니다.	MP 회복 속도-int1%	
TextConfig_Curse	2100024	失去int1%的魔法上限	失去int1%的魔法值上限	Reduces Max MP by int1%	最大MP-int1%	Verliert int1% des maximalen Mana		마나 한도의 int1%를 잃습니다.	최대 MP를 int1%만큼 감소시킵니다.	최대 MP-int1%	
TextConfig_Curse	2100025	魔耗 ×int1%	魔耗 ×int1%	MP Cost ×int1%	MPコスト×int1%	Mana-Verbrauch ×int1%		로드 중...	MP 소모량 ×int1%	MP 비용×int1%	
TextConfig_Curse	2100026	后坐力 +int1%	後坐力 +int1%	Recoil +int1%	反動力+int1%	Rückstoß +int1%		반동 +int1%	반동 +int1%	로드 중...	
TextConfig_Curse	2100027	遗物选项-int1	遺物選項-int1	Relic option -int1	選択可能な遺物-int1	Relikt-Optionen -int1		로드 중...	유물 옵션 -int1	선택 가능한 유물-int1	
TextConfig_Curse	2100028	敌人的回血+int1	敵人的生命值恢復+int1	Enemy HP Regeneration +int1	敵のHP回復+int1	Regeneration der Feinde +int1	敌人的生命回复+int1	적 체력 회복 +int1	적 HP 재생 +int1	적의 HP 회복 +int1	
TextConfig_Curse	2100029	无法看见自己的状态及资源	無法看見自己的狀態及資源	Unable to see your current status and resources	自身の状態と所持のリソースアイテムを確認できない	Du kannst deinen Status und deine Ressourcen nicht sehen		자신의 상태와 자원을 볼 수 없습니다	로드 중...	자신의 상태와 소유 자원 항목을 확인할 수 없음	
TextConfig_Curse	2100030	一个会变化的诅咒	一個會變化的詛咒	A curse that changes over time	変わり続ける呪い	Ein sich verändernder Fluch	一个会变化的减益	로드 중...	시간이 지나면서 변하는 저주	로드 중...	
TextConfig_Curse	2100031	一个会变化的诅咒	一個會變化的詛咒	A curse that changes over time	変わり続ける呪い	Ein sich verändernder Fluch	一个会变化的减益	로드 중...	시간이 지나면서 변하는 저주	로드 중...	
TextConfig_Curse	2100032	无法识别文字	無法識別文字	Unable to recognize text	文字を認識できなくなる	Unleserlicher Text		로드 중...	텍스트를 인식할 수 없습니다.	문자를 인식할 수 없게 된다	
TextConfig_Curse	2100033	反向移动	反向移動	Reverse movement	移動方向が逆になる	Umgekehrte Bewegung		역방향 운동	역방향 운동	로드 중...	
TextConfig_Curse	2100034	被一个链球锁住	被一個鏈球鎖住	Locked by a chain ball	鉄球と結ばれることになる	Eingesperrt in einer angeketteten Kugel		로드 중...	체인볼로 잠김	철구와 연결된다.	
TextConfig_Curse	2100035	背包格子-int1	背包格子-int1	Inventory slots -int1	バッグのスロット-int1	Inventar-Slots -int1		로드 중...	인벤토리 슬롯 -int1	가방 슬롯-int1	
TextConfig_Curse	2100036	每次使用药水血量-int1	每次使用藥水生命值-int1	Decreases HP by int1 each time a potion is used	薬を使うたびに、HP-int1	Lebenspunkte -int1 bei jeder Zaubertrank-Verwendung	每次使用药水生命值-int1	물약을 사용할 때마다 체력 값은 -int1입니다.	로드 중...	약을 사용할 때마다 HP-int1	
TextConfig_Curse	2100037	不定时会在身旁出现一个炸弹	身旁會不定時出現一個炸彈	A bomb will appear nearby occasionally	不定期に傍に爆弾が1つ現れる	Eine Bombe erscheint unregelmäßig neben dir		때때로 당신 옆에 폭탄이 나타납니다	가끔 근처에 폭탄이 나타납니다	부정기에 옆에 폭탄이 하나 나타난다	
TextConfig_Curse	2100038	随机移除一个遗物，该诅咒直接消失	隨機移除一個遺物，該詛咒直接消失	Randomly removes a relic. The curse disappears afterward	ランダムで遺物を1つ解除した後、この呪いは消える	Entfernt zufällig ein Relikt und der Fluch verschwindet	随机移除一个遗物，该减益直接消失	무작위로 유물을 제거하면 저주가 즉시 사라집니다.	로드 중...	무작위로 유물 하나를 해제한 후 이 저주는 사라진다	
TextConfig_Curse	2100039	最大生命-int1	最大生命值-int1	Max HP -int1	最大HP-int1	Maximales Leben -int1		최대 체력 값-int1	최대 HP -int1	로드 중...	
TextConfig_Curse	2100040	有伤通关时最大生命值-int1\无伤通关时最大生命值+int2	有傷過關時最大生命值-int1\無傷過關時最大生命值+int2	When completing the levels with DMG taken, Max MP is reduced by int1\When completing the levels without taking DMG, Max HP is increased by int2	ダメージを受けた状態でステージをクリアすると最大HP-int1\ダメージを受けていない状態でステージをクリアすると最大HP+int2	Wenn du verletzt das Level beendest: maximales Leben -int1 \ Wenn du unversehrt das Level beendest: maximales Leben +int2		부상 없이 레벨 통과 시 최대 체력 값 -int1\부상 없이 레벨 통과 시 최대 체력 +int2	DMG를 받은 채로 레벨을 완료하면 최대 MP가 int1만큼 감소합니다. DMG를 받지 않고 레벨을 완료하면 최대 HP가 int2만큼 증가합니다.	로드 중...	
TextConfig_Curse	2100041	每隔一段时间传送回float1秒前的地方	每隔一段時間傳送回float1秒前的地方	Periodically teleports back to where you were float1 sec ago	一定時間ごとにfloat1秒前の位置にワープされる	Teleportiert dich nach float1 Sekunden an einen früheren Ort zurück		가끔씩, float1초 전의 장소로 다시 보내주세요	로드 중...	일정 시간마다 float1초 전의 위치에 워프 된다	
TextConfig_Curse	2100042	进入房间时，所有法杖的当前魔法值为0	進入房間時，所有法杖的當前魔法值為0	Upon entering a room, all wands have their current MP set to 0	部屋に入るとき、すべての杖の現在の魔法値は0になる	Beim Betreten eines Raumes beträgt der aktuelle Mana-Wert aller Zauberstäbe 0		방에 입장 시 모든 스태프의 현재 마법 수치는 0입니다.	로드 중...	방에 들어갈 때 모든 지팡이의 현재 마법 값은 0입니다.	
TextConfig_Curse	2100043	所有伤害暴击率int1%	所有傷害暴擊率int1%	CRIT Rate of all DMG types int1%	全ダメージクリティカル率int1%	Alle kritische Trefferchance für Schäden int1%		모든 피해 치명타 적중률int1%	모든 DMG 유형의 CRIT 비율 int1%	모든 데미지 크리티컬률 int1%	
TextConfig_Curse	2100044	商店货物-int1	商店貨物-int1	Items available in shops -int1	店舗貨物-int1	Waren im Laden -int1		로드 중...	상점에서 구매 가능한 아이템 -int1	로드 중...	
TextConfig_Curse	2100045	散射+int1	散射+int1	Scatter +int1	分散射撃+int1	Streuung +int1		로드 중...	분산형 +int1	로드 중...	
TextConfig_Curse	2100046	召唤物上限/int1（小数部分向上取整）	召喚物上限/int1（小數部分向上取整）	Summon limit/int1 (decimal part rounded up)	召喚物上限/int1（小数部上向き）	Beschwörungsgrenze/int1 (Dezimalzahlen werden aufgerundet)		소환수 상한/int1 (소수점은 반올림)	소환 제한/int1 (소수점 반올림)	소환물 상한/int1(소수부 상향)	
TextConfig_Curse	2100047	一只行动缓慢的蜗牛将永远追杀你，它无法被杀死	一隻行動緩慢的蝸牛將永遠追殺你，它無法被殺死	A slow-moving snail perpetually chases you and cannot be killed	動きの遅いカタツムリは永遠にあなたを追いかけるでしょう。それは殺すことはできません。	Eine langsame Schnecke wird dich für immer verfolgen und kann nicht getötet werden	一只行动缓慢的蜗牛将永远追击你，它无法被击败	느린 달팽이는 당신을 영원히 사냥할 것이며 죽일 수 없습니다	로드 중...	움직임이 느린 달팽이는 영원히 당신을 쫓을 것입니다.	
TextConfig_Curse	2100048	该诅咒无任何效果，但被移除时受到int1点伤害	該詛咒無任何效果，但被移除時受到int1點傷害	This curse has no effect, but removing it takes int1 damage.	その場では何の効果も発揮しないが、解除されるときにダメージをint1受ける	Dieser Fluch hat keinen Effekt, aber du erleidest int1 Schaden, wenn er entfernt wird	该减益无任何效果，但被移除时受到int1点伤害	저주는 효과가 없지만 제거되면 int1 피해를 입습니다.	로드 중...	그 자리에서는 아무 효과도 발휘하지 않지만, 해제될 때 데미지를 int1 받는다	
TextConfig_Curse	2100049	施法后坐力变为反向	施法後坐力變為反向	Reversed spell recoil	呪文詠唱時、反動力が反対となる	Der Zauber-Rückstoß wird umgekehrt		로드 중...	역방향 주문 반동	주문 시전시 반동력이 반대가 된다	
TextConfig_Curse	2100050	受到的伤害+int1%	受到的傷害+int1%	Increases DMG taken by int1%	被ダメージ+int1%	Erhaltener Schaden +int1%		받는 데미지 +int1%	받는 DMG가 int1%만큼 증가합니다.	피해 대미지 +int1%	
TextConfig_Curse	2100051	法术和遗物的影响半径-int1%	法術和遺物的影響半徑-int1%	Shrinks the effect radius of spells and reilic by int1%	術と遺物の効果半径-int1%	Einflussradius von Zaubern und Relikten -int1%		주문과 유물의 효과 반경 -int1%	로드 중...	수술과 유물의 효과 반경-int1%	
TextConfig_Curse	2100052	每拥有int1枚金币，受到的伤害+int2%，最高float1%	每擁有int1枚金幣，受到的傷害+int2%，最高float1%	For each int1 coins you have, damage taken increases by int2%, up to float1%.	所持しているコインint1枚につき、被ダメージ+int2%（最大float1%）	Für jede int1 Goldmünzen wird der erlittene Schaden um int2% erhöht, bis zu einem Maximum von float1%		int1 금화를 소유할 때마다 받는 피해는 +int2%, 최대 float1%입니다.	로드 중...	소지하고 있는 코인 int1장당, 피해 데미지 +int2%(최대 float1%)	
TextConfig_Curse	2100053	施法反向了	施法反向了	Cast reversed	呪文の方向が反対側になる	Das Zaubern ist umgekehrt		로드 중...	캐스트 반전	주문의 방향이 반대쪽이 된다.	
TextConfig_Curse	2100054	敌人受到的伤害-int1%	敵人受到的傷害-int1%	Reduces enemy DMG taken by int1%	敵の被ダメージ-int1%	Schaden an Feinden -int1%		적이 받는 피해 -int1%	적의 데미지를 int1%만큼 감소시킵니다.	적의 피해-int1%	
TextConfig_Curse	2100055	施法所带来的减速更强了	施法所帶來的减速更强了	Casting causes a stronger slow	呪文による減速効果が強化される	Die Verlangsamung beim Zaubern ist stärker geworden		이제 주문 시전으로 인한 둔화 효과가 더 강해졌습니다.	시전하면 속도가 더 느려집니다.	주문에 의한 감속 효과가 강화된다	
TextConfig_Curse	2100056	无法停下，总会保持一个较小的移动速度	無法停下，總會保持一個較小的移動速度	Cannot stop, always moves at a minor speed.	もう止まらない、ゆっくりだが動き続けてしまう	Du kannst nicht stillstehen und behältst immer eine geringe Bewegungsgeschwindigkeit		멈출 수 없으며 항상 작은 이동 속도를 유지합니다.	멈출 수 없으며 항상 작은 속도로 움직입니다.	더 이상 멈추지 않지만 천천히 움직이지만 계속 움직입니다.	
TextConfig_Curse	2100057	只能朝着4个斜方向射击	只能朝著4個斜方向射擊	Can only shoot in four diagonal directions	4つの斜め方向にしか射撃できなくなる	Du kannst nur in vier diagonale Richtungen schießen		대각선 4방향으로만 촬영 가능	대각선 4방향으로만 촬영할 수 있습니다.	4개의 경사 방향으로만 사격할 수 있게 된다	
TextConfig_Curse	2100058	地面出现道具时，就会有偷偷怪出来偷窃	地面出現道具時，就會有偷偷怪出來偷竊	When items spawn on the ground, sneaky monsters may emerge to steal them.	地面にアイテムが出現すると、トルモンが盗んでいく	Wenn ein Gegenstand auf dem Boden erscheint, taucht ein Dieb auf, um ihn zu stehlen		땅에 소품이 나타나면 몰래 몬스터들이 나타나 소품을 훔쳐갑니다.	로드 중...	땅에 아이템이 등장하면 터몬이 훔쳐 간다.	
TextConfig_Curse	2100059	宝箱有概率张嘴！	寶箱有概率張嘴！	Chests have a chance to open their mouths!	宝箱が口を開くかも！	Es besteht eine Chance, dass die Truhe ihren Mund öffnet!		로드 중...	가슴이 입을 열 기회가 있습니다!	보물 상자가 입을 열지도!	
TextConfig_Curse	2100060	生命值满时所有伤害+int1%\生命值不满时所有伤害int2%	生命值滿時所有傷害+int1%\生命值不滿時所有傷害int2%	Increases all damage by int1% when at full HP and by int2% when below full HP	HPが満タンのとき、与ダメージ+int1%\HPが満タンではないとき、与ダメージint2%	Wenn dein Leben voll ist: Alle Schäden +int1% \ Wenn dein Leben nicht voll ist: Alle Schäden int2%		체력이 가득 차면 모든 데미지 +int1%\체력이 가득 차 있지 않으면 모든 데미지는 int2%	로드 중...	로드 중...	
TextConfig_Curse	2100061	失去所有钥匙，该诅咒消失	失去所有鑰匙，該詛咒消失	Lose all keys to lift the curse	鍵をすべて失う。その後、この呪いが消える	Verliere alle Schlüssel und dieser Fluch verschwindet	失去所有钥匙，该减益消失	모든 열쇠를 잃어버리면 저주가 사라집니다	저주를 풀려면 모든 열쇠를 잃어버리세요	열쇠를 모두 잃는다. 그 후 이 저주가 사라진다	
TextConfig_Curse	2100999	看到这个诅咒，说明你把诅咒都中完了\所有敌人生命上限+int1%	看到這個詛咒，說明你把詛咒都中完了\所有敵人生命上限+int1%	Seeing this curse means you've taken all curses.\All enemies’ max HP +int1%	すべての呪いにかかった者にのみ、この呪いがかかてしまう\敵全員の最大HP+int1%	Diesen Fluch zu sehen bedeutet, dass du alle Flüche abgeschlossen hattest \ maximale Lebenspunkte aller Feinde +int1%	看到这个诅咒，说明你把减益都中完了\所有敌人生命上限+int1%	이 저주를 보면 모든 저주가 끝났음을 의미합니다\모든 적의 체력 상한 +int1%	로드 중...	모든 저주에 걸린 사람에게만, 이 저주가 걸려 버린다\적전원의 최대HP+int1%	
TextConfig_Handbook	14000001	便捷操作	快速動作	Convenient Controls	操作	Schnelle Steuerung		빠른 조치	편리한 컨트롤	조작	
TextConfig_Handbook	14000002	法杖相关	法杖相關	Wand-related	杖	Zauberstab-bezogenes		직원 관련	지팡이 관련	지팡이	
TextConfig_Handbook	14000003	法术相关	法術相關	Spell-related	呪文	Zauber-bezogenes		주문 관련	주문 관련	주문	
TextConfig_Handbook	14000101	快捷装卸法术	快速裝卸法術	Quick Equip/Unequip Spells	呪文クイック解除	Schnelles Ein- und Ausrüsten von Zaubern		로드 중...	빠른 장착/장착 해제 주문	로드 중...	
TextConfig_Handbook	14000102	批量装卸法术	批量裝卸法術	Batch Equip/Unequip Spells	呪文まとめて解除	Massenweise Ein- und Ausrüsten von Zaubern		로드 중...	일괄 장착/장착 해제 주문	로드 중...	
TextConfig_Handbook	14000103	快捷切换法杖	快速切換法杖	Quick Switch Wand	杖クイック切り替え	Schneller Wechsel des Zauberstabes		로드 중...	퀵 스위치 완드	로드 중...	
TextConfig_Handbook	14000201	魔法值	魔法值	MP	MP	Manawert		마나	국회의원	MP	
TextConfig_Handbook	14000202	回魔	回魔	MP Regen	MP回復	Mana-Regeneration		악마에게 돌아가라	로드 중...	MP 회복	
